p,r,mipo
123989,1,0:2 19:12 20:1 
123997,1,0:2 19:35 20:1 
124001,1,0:3 19:20 20:1 
124021,1,0:2 19:4 20:1 
124067,1,0:2 19:30 20:1 
124087,1,0:3 19:52 20:1 
124097,1,0:3 19:9 20:1 
124121,1,0:3 19:18 20:1 
124123,1,0:2 19:22 20:1 
124133,1,0:2 19:20 20:1 
124139,1,0:2 19:44 20:1 
124147,1,0:5 19:8 20:1 
124153,1,0:30 19:30 20:1 
124171,1,0:2 19:71 20:1 
124181,1,0:2 19:121 20:1 
124183,1,0:3 19:21 20:1 
124193,1,0:3 19:17 20:1 
124199,1,0:11 19:48 20:1 
124213,1,0:5 19:8 20:1 
124231,1,0:3 19:23 20:1 
124247,1,0:5 19:28 20:1 
124249,1,0:7 19:75 20:1 
124277,1,0:2 19:97 20:1 
124291,1,0:2 19:31 20:1 
124297,1,0:5 19:22 20:1 
124301,1,0:2 19:35 20:1 
124303,1,0:3 19:26 20:1 
124309,1,0:2 19:32 20:1 
124337,1,0:3 19:124 20:1 
124339,1,0:3 19:40 20:1 
124343,1,0:5 19:41 20:1 
124349,1,0:2 19:63 20:1 
124351,1,0:6 19:15 20:1 
124363,1,0:3 19:27 20:1 
124367,1,0:5 19:208 20:1 
124427,1,0:2 19:44 20:1 
124429,1,0:2 19:8 20:1 
124433,1,0:6 19:41 20:1 
124447,1,0:6 19:69 20:1 
124459,1,0:3 19:24 20:1 
124471,1,0:6 19:4 20:1 
124477,1,0:2 19:51 20:1 
124489,1,0:11 19:6 20:1 
124493,1,0:2 19:70 20:1 
124513,1,0:5 19:42 20:1 
124529,1,0:3 19:44 20:1 
124541,1,0:2 19:29 20:1 
124543,1,0:5 19:80 20:1 
124561,1,0:13 19:56 20:1 
124567,1,0:3 19:46 20:1 
124577,1,0:3 19:178 20:1 
124601,1,0:3 19:56 20:1 
124633,1,0:5 19:88 20:1 
124643,1,0:2 19:26 20:1 
124669,1,0:2 19:132 20:1 
124673,1,0:3 19:14 20:1 
124679,1,0:7 19:54 20:1 
124693,1,0:2 19:64 20:1 
124699,1,0:2 19:91 20:1 
124703,1,0:5 19:58 20:1 
124717,1,0:5 19:28 20:1 
124721,1,0:3 19:9 20:1 
124739,1,0:2 19:23 20:1 
124753,1,0:5 19:99 20:1 
124759,1,0:6 19:36 20:1 
124769,1,0:3 19:6 20:1 
124771,1,0:10 19:22 20:1 
124777,1,0:5 19:37 20:1 
124781,1,0:3 19:39 20:1 
124783,1,0:3 19:2 20:1 
124793,1,0:3 19:34 20:1 
124799,1,0:11 19:3 20:1 
124819,1,0:2 19:19 20:1 
124823,1,0:5 19:58 20:1 
124847,1,0:5 19:17 20:1 
124853,1,0:2 19:6 20:1 
124897,1,0:5 19:57 20:1 
124907,1,0:2 19:45 20:1 
124909,1,0:18 19:134 20:1 
124919,1,0:7 19:70 20:1 
124951,1,0:3 19:11 20:1 
124979,1,0:2 19:28 20:1 
124981,1,0:2 19:32 20:1 
124987,1,0:2 19:13 20:1 
124991,1,0:11 19:76 20:1 
125003,1,0:2 19:9 20:1 
125017,1,0:5 19:2 20:1 
125029,1,0:10 19:4 20:1 
125053,1,0:6 19:49 20:1 
125063,1,0:5 19:15 20:1 
125093,1,0:2 19:29 20:1 
125101,1,0:2 19:5 20:1 
125107,1,0:3 19:127 20:1 
125113,1,0:5 19:30 20:1 
125117,1,0:2 19:50 20:1 
125119,1,0:11 19:44 20:1 
125131,1,0:2 19:70 20:1 
125141,1,0:3 19:10 20:1 
125149,1,0:2 19:18 20:1 
125183,1,0:5 19:108 20:1 
125197,1,0:2 19:5 20:1 
125201,1,0:3 19:68 20:1 
125207,1,0:5 19:37 20:1 
125219,1,0:2 19:9 20:1 
125221,1,0:2 19:12 20:1 
125231,1,0:7 19:88 20:1 
125243,1,0:5 19:44 20:1 
125261,1,0:2 19:55 20:1 
125269,1,0:2 19:20 20:1 
125287,1,0:3 19:7 20:1 
125299,1,0:3 19:35 20:1 
125303,1,0:5 19:1 20:1 
125311,1,0:3 19:5 20:1 
125329,1,0:22 19:84 20:1 
125339,1,0:2 19:19 20:1 
125353,1,0:10 19:12 20:1 
125371,1,0:7 19:2 20:1 
125383,1,0:3 19:6 20:1 
125387,1,0:2 19:41 20:1 
125399,1,0:7 19:170 20:1 
125407,1,0:3 19:5 20:1 
125423,1,0:5 19:14 20:1 
125429,1,0:2 19:60 20:1 
125441,1,0:3 19:265 20:1 
125453,1,0:2 19:12 20:1 
125471,1,0:11 19:13 20:1 
125497,1,0:5 19:7 20:1 
125507,1,0:2 19:129 20:1 
125509,1,0:2 19:12 20:1 
125527,1,0:5 19:31 20:1 
125539,1,0:3 19:1 20:1 
125551,1,0:3 19:6 20:1 
125591,1,0:11 19:7 20:1 
125597,1,0:3 19:29 20:1 
125617,1,0:5 19:3 20:1 
125621,1,0:2 19:1 20:1 
125627,1,0:2 19:31 20:1 
125639,1,0:13 19:35 20:1 
125641,1,0:11 19:15 20:1 
125651,1,0:6 19:19 20:1 
125659,1,0:10 19:7 20:1 
125669,1,0:2 19:148 20:1 
125683,1,0:2 19:67 20:1 
125687,1,0:5 19:17 20:1 
125693,1,0:2 19:44 20:1 
125707,1,0:2 19:82 20:1 
125711,1,0:11 19:25 20:1 
125717,1,0:2 19:21 20:1 
125731,1,0:11 19:19 20:1 
125737,1,0:5 19:37 20:1 
125743,1,0:3 19:23 20:1 
125753,1,0:3 19:27 20:1 
125777,1,0:3 19:45 20:1 
125789,1,0:2 19:20 20:1 
125791,1,0:7 19:13 20:1 
125803,1,0:3 19:3 20:1 
125813,1,0:2 19:22 20:1 
125821,1,0:10 19:15 20:1 
125863,1,0:3 19:5 20:1 
125887,1,0:3 19:48 20:1 
125897,1,0:3 19:10 20:1 
125899,1,0:2 19:21 20:1 
125921,1,0:3 19:17 20:1 
125927,1,0:5 19:62 20:1 
125929,1,0:13 19:19 20:1 
125933,1,0:2 19:134 20:1 
125941,1,0:2 19:33 20:1 
125959,1,0:7 19:44 20:1 
125963,1,0:2 19:7 20:1 
126001,1,0:22 19:31 20:1 
126011,1,0:2 19:10 20:1 
126013,1,0:6 19:180 20:1 
126019,1,0:3 19:18 20:1 
126023,1,0:7 19:41 20:1 
126031,1,0:12 19:36 20:1 
126037,1,0:2 19:33 20:1 
126041,1,0:3 19:25 20:1 
126047,1,0:5 19:92 20:1 
126067,1,0:3 19:20 20:1 
126079,1,0:6 19:17 20:1 
126097,1,0:5 19:31 20:1 
126107,1,0:2 19:7 20:1 
126127,1,0:5 19:5 20:1 
126131,1,0:2 19:47 20:1 
126143,1,0:5 19:35 20:1 
126151,1,0:11 19:53 20:1 
126173,1,0:2 19:24 20:1 
126199,1,0:3 19:90 20:1 
126211,1,0:2 19:15 20:1 
126223,1,0:6 19:4 20:1 
126227,1,0:2 19:111 20:1 
126229,1,0:2 19:5 20:1 
126233,1,0:3 19:17 20:1 
126241,1,0:7 19:36 20:1 
126257,1,0:3 19:13 20:1 
126271,1,0:3 19:5 20:1 
126307,1,0:2 19:18 20:1 
126311,1,0:23 19:3 20:1 
126317,1,0:2 19:29 20:1 
126323,1,0:2 19:8 20:1 
126337,1,0:5 19:10 20:1 
126341,1,0:3 19:36 20:1 
126349,1,0:2 19:23 20:1 
126359,1,0:7 19:9 20:1 
126397,1,0:5 19:8 20:1 
126421,1,0:6 19:9 20:1 
126433,1,0:7 19:17 20:1 
126443,1,0:2 19:28 20:1 
126457,1,0:15 19:35 20:1 
126461,1,0:2 19:1 20:1 
126473,1,0:3 19:1 20:1 
126481,1,0:14 19:24 20:1 
126487,1,0:3 19:18 20:1 
126491,1,0:7 19:18 20:1 
126493,1,0:5 19:18 20:1 
126499,1,0:7 19:36 20:1 
126517,1,0:2 19:21 20:1 
126541,1,0:2 19:34 20:1 
126547,1,0:2 19:130 20:1 
126551,1,0:19 19:44 20:1 
126583,1,0:5 19:20 20:1 
126601,1,0:11 19:7 20:1 
126611,1,0:2 19:81 20:1 
126613,1,0:2 19:41 20:1 
126631,1,0:6 19:1 20:1 
126641,1,0:3 19:36 20:1 
126653,1,0:2 19:12 20:1 
126683,1,0:2 19:9 20:1 
126691,1,0:2 19:16 20:1 
126703,1,0:3 19:8 20:1 
126713,1,0:3 19:12 20:1 
126719,1,0:13 19:5 20:1 
126733,1,0:2 19:11 20:1 
126739,1,0:2 19:14 20:1 
126743,1,0:5 19:5 20:1 
126751,1,0:6 19:43 20:1 
126757,1,0:2 19:131 20:1 
126761,1,0:3 19:1 20:1 
126781,1,0:2 19:9 20:1 
126823,1,0:3 19:6 20:1 
126827,1,0:2 19:24 20:1 
126839,1,0:11 19:27 20:1 
126851,1,0:2 19:7 20:1 
126857,1,0:3 19:12 20:1 
126859,1,0:2 19:66 20:1 
126913,1,0:5 19:63 20:1 
126923,1,0:2 19:36 20:1 
126943,1,0:6 19:4 20:1 
126949,1,0:2 19:31 20:1 
126961,1,0:17 19:8 20:1 
126967,1,0:3 19:15 20:1 
126989,1,0:2 19:18 20:1 
127031,1,0:7 19:2 20:1 
127033,1,0:5 19:12 20:1 
127037,1,0:2 19:18 20:1 
127051,1,0:2 19:25 20:1 
127079,1,0:7 19:13 20:1 
127081,1,0:7 19:11 20:1 
127103,1,0:5 19:17 20:1 
127123,1,0:2 19:27 20:1 
127133,1,0:2 19:20 20:1 
127139,1,0:2 19:12 20:1 
127157,1,0:2 19:71 20:1 
127163,1,0:2 19:99 20:1 
127189,1,0:2 19:20 20:1 
127207,1,0:3 19:9 20:1 
127217,1,0:3 19:37 20:1 
127219,1,0:2 19:4 20:1 
127241,1,0:3 19:17 20:1 
127247,1,0:5 19:5 20:1 
127249,1,0:21 19:19 20:1 
127261,1,0:2 19:28 20:1 
127271,1,0:7 19:12 20:1 
127277,1,0:2 19:246 20:1 
127289,1,0:3 19:59 20:1 
127291,1,0:13 19:22 20:1 
127297,1,0:5 19:35 20:1 
127301,1,0:2 19:4 20:1 
127321,1,0:11 19:81 20:1 
127331,1,0:6 19:1 20:1 
127343,1,0:5 19:3 20:1 
127363,1,0:3 19:13 20:1 
127373,1,0:2 19:124 20:1 
127399,1,0:3 19:17 20:1 
127403,1,0:2 19:25 20:1 
127423,1,0:3 19:2 20:1 
127447,1,0:3 19:1 20:1 
127453,1,0:2 19:5 20:1 
127481,1,0:3 19:7 20:1 
127487,1,0:5 19:5 20:1 
127493,1,0:2 19:6 20:1 
127507,1,0:19 19:35 20:1 
127529,1,0:3 19:3 20:1 
127541,1,0:10 19:39 20:1 
127549,1,0:2 19:9 20:1 
127579,1,0:2 19:4 20:1 
127583,1,0:5 19:32 20:1 
127591,1,0:3 19:11 20:1 
127597,1,0:6 19:56 20:1 
127601,1,0:6 19:75 20:1 
127607,1,0:5 19:48 20:1 
127609,1,0:14 19:47 20:1 
127637,1,0:2 19:29 20:1 
127643,1,0:2 19:67 20:1 
127649,1,0:3 19:81 20:1 
127657,1,0:5 19:16 20:1 
127663,1,0:3 19:6 20:1 
127669,1,0:2 19:17 20:1 
127679,1,0:13 19:2 20:1 
127681,1,0:13 19:2 20:1 
127691,1,0:2 19:17 20:1 
127703,1,0:5 19:32 20:1 
127709,1,0:2 19:14 20:1 
127711,1,0:6 19:9 20:1 
127717,1,0:5 19:80 20:1 
127727,1,0:5 19:77 20:1 
127733,1,0:2 19:32 20:1 
127739,1,0:2 19:5 20:1 
127747,1,0:2 19:27 20:1 
127763,1,0:2 19:88 20:1 
127781,1,0:2 19:38 20:1 
127807,1,0:3 19:74 20:1 
127817,1,0:3 19:16 20:1 
127819,1,0:2 19:4 20:1 
127837,1,0:2 19:48 20:1 
127843,1,0:3 19:30 20:1 
127849,1,0:11 19:24 20:1 
127859,1,0:2 19:10 20:1 
127867,1,0:2 19:15 20:1 
127873,1,0:15 19:40 20:1 
127877,1,0:2 19:51 20:1 
127913,1,0:3 19:98 20:1 
127921,1,0:7 19:1 20:1 
127931,1,0:6 19:53 20:1 
127951,1,0:3 19:34 20:1 
127973,1,0:2 19:18 20:1 
127979,1,0:2 19:79 20:1 
127997,1,0:2 19:37 20:1 
128021,1,0:2 19:15 20:1 
128033,1,0:3 19:34 20:1 
128047,1,0:3 19:33 20:1 
128053,1,0:2 19:9 20:1 
128099,1,0:2 19:51 20:1 
128111,1,0:7 19:66 20:1 
128113,1,0:10 19:20 20:1 
128119,1,0:3 19:12 20:1 
128147,1,0:2 19:6 20:1 
128153,1,0:3 19:33 20:1 
128159,1,0:11 19:17 20:1 
128173,1,0:5 19:37 20:1 
128189,1,0:2 19:68 20:1 
128201,1,0:3 19:2 20:1 
128203,1,0:2 19:8 20:1 
128213,1,0:2 19:42 20:1 
128221,1,0:10 19:8 20:1 
128237,1,0:2 19:4 20:1 
128239,1,0:3 19:114 20:1 
128257,1,0:5 19:42 20:1 
128273,1,0:3 19:35 20:1 
128287,1,0:3 19:28 20:1 
128291,1,0:2 19:27 20:1 
128311,1,0:7 19:23 20:1 
128321,1,0:3 19:21 20:1 
128327,1,0:5 19:7 20:1 
128339,1,0:2 19:63 20:1 
128341,1,0:2 19:58 20:1 
128347,1,0:3 19:162 20:1 
128351,1,0:11 19:3 20:1 
128377,1,0:5 19:14 20:1 
128389,1,0:6 19:66 20:1 
128393,1,0:3 19:25 20:1 
128399,1,0:13 19:26 20:1 
128411,1,0:2 19:7 20:1 
128413,1,0:2 19:2 20:1 
128431,1,0:6 19:6 20:1 
128437,1,0:5 19:39 20:1 
128449,1,0:11 19:91 20:1 
128461,1,0:10 19:54 20:1 
128467,1,0:3 19:41 20:1 
128473,1,0:5 19:10 20:1 
128477,1,0:2 19:68 20:1 
128483,1,0:2 19:6 20:1 
128489,1,0:3 19:13 20:1 
128509,1,0:6 19:11 20:1 
128519,1,0:23 19:43 20:1 
128521,1,0:22 19:44 20:1 
128549,1,0:2 19:2 20:1 
128551,1,0:11 19:2 20:1 
128563,1,0:5 19:5 20:1 
128591,1,0:14 19:23 20:1 
128599,1,0:3 19:27 20:1 
128603,1,0:2 19:183 20:1 
128621,1,0:2 19:46 20:1 
128629,1,0:11 19:21 20:1 
128657,1,0:6 19:28 20:1 
128659,1,0:11 19:31 20:1 
128663,1,0:5 19:21 20:1 
128669,1,0:2 19:59 20:1 
128677,1,0:2 19:5 20:1 
128683,1,0:5 19:3 20:1 
128693,1,0:2 19:50 20:1 
128717,1,0:2 19:58 20:1 
128747,1,0:2 19:124 20:1 
128749,1,0:2 19:53 20:1 
128761,1,0:14 19:29 20:1 
128767,1,0:5 19:22 20:1 
128813,1,0:2 19:33 20:1 
128819,1,0:2 19:33 20:1 
128831,1,0:17 19:64 20:1 
128833,1,0:5 19:60 20:1 
128837,1,0:2 19:27 20:1 
128857,1,0:5 19:77 20:1 
128861,1,0:3 19:14 20:1 
128873,1,0:3 19:18 20:1 
128879,1,0:7 19:76 20:1 
128903,1,0:5 19:48 20:1 
128923,1,0:5 19:80 20:1 
128939,1,0:2 19:13 20:1 
128941,1,0:2 19:69 20:1 
128951,1,0:7 19:16 20:1 
128959,1,0:3 19:6 20:1 
128969,1,0:3 19:87 20:1 
128971,1,0:2 19:1 20:1 
128981,1,0:2 19:7 20:1 
128983,1,0:3 19:18 20:1 
128987,1,0:5 19:29 20:1 
128993,1,0:3 19:47 20:1 
129001,1,0:7 19:58 20:1 
129011,1,0:2 19:44 20:1 
129023,1,0:5 19:28 20:1 
129037,1,0:2 19:10 20:1 
129049,1,0:11 19:33 20:1 
129061,1,0:10 19:9 20:1 
129083,1,0:2 19:83 20:1 
129089,1,0:3 19:2 20:1 
129097,1,0:5 19:94 20:1 
129113,1,0:3 19:174 20:1 
129119,1,0:7 19:56 20:1 
129121,1,0:7 19:85 20:1 
129127,1,0:3 19:55 20:1 
129169,1,0:11 19:80 20:1 
129187,1,0:2 19:6 20:1 
129193,1,0:5 19:94 20:1 
129197,1,0:2 19:17 20:1 
129209,1,0:3 19:11 20:1 
129221,1,0:2 19:27 20:1 
129223,1,0:5 19:4 20:1 
129229,1,0:2 19:9 20:1 
129263,1,0:5 19:57 20:1 
129277,1,0:2 19:52 20:1 
129281,1,0:3 19:26 20:1 
129287,1,0:5 19:63 20:1 
129289,1,0:19 19:46 20:1 
129293,1,0:2 19:32 20:1 
129313,1,0:5 19:17 20:1 
129341,1,0:2 19:16 20:1 
129347,1,0:2 19:119 20:1 
129361,1,0:52 19:61 20:1 
129379,1,0:3 19:57 20:1 
129401,1,0:3 19:46 20:1 
129403,1,0:2 19:40 20:1 
129419,1,0:2 19:30 20:1 
129439,1,0:12 19:16 20:1 
129443,1,0:2 19:19 20:1 
129449,1,0:3 19:28 20:1 
129457,1,0:10 19:69 20:1 
129461,1,0:3 19:52 20:1 
129469,1,0:2 19:53 20:1 
129491,1,0:2 19:4 20:1 
129497,1,0:3 19:53 20:1 
129499,1,0:2 19:10 20:1 
129509,1,0:2 19:10 20:1 
129517,1,0:2 19:26 20:1 
129527,1,0:5 19:179 20:1 
129529,1,0:37 19:35 20:1 
129533,1,0:2 19:59 20:1 
129539,1,0:2 19:4 20:1 
129553,1,0:5 19:20 20:1 
129581,1,0:2 19:83 20:1 
129587,1,0:2 19:26 20:1 
129589,1,0:6 19:17 20:1 
129593,1,0:3 19:66 20:1 
129607,1,0:5 19:42 20:1 
129629,1,0:3 19:27 20:1 
129631,1,0:6 19:33 20:1 
129641,1,0:3 19:24 20:1 
129643,1,0:2 19:47 20:1 
129671,1,0:11 19:83 20:1 
129707,1,0:2 19:26 20:1 
129719,1,0:7 19:16 20:1 
129733,1,0:2 19:93 20:1 
129737,1,0:3 19:149 20:1 
129749,1,0:2 19:20 20:1 
129757,1,0:2 19:67 20:1 
129763,1,0:5 19:50 20:1 
129769,1,0:7 19:16 20:1 
129793,1,0:7 19:1 20:1 
129803,1,0:2 19:16 20:1 
129841,1,0:7 19:11 20:1 
129853,1,0:5 19:18 20:1 
129887,1,0:5 19:4 20:1 
129893,1,0:2 19:55 20:1 
129901,1,0:6 19:9 20:1 
129917,1,0:2 19:157 20:1 
129919,1,0:3 19:13 20:1 
129937,1,0:7 19:30 20:1 
129953,1,0:3 19:28 20:1 
129959,1,0:7 19:4 20:1 
129967,1,0:3 19:5 20:1 
129971,1,0:2 19:15 20:1 
130003,1,0:3 19:2 20:1 
130021,1,0:2 19:1 20:1 
130027,1,0:2 19:17 20:1 
130043,1,0:2 19:124 20:1 
130051,1,0:3 19:30 20:1 
130057,1,0:5 19:25 20:1 
130069,1,0:2 19:52 20:1 
130073,1,0:3 19:112 20:1 
130079,1,0:11 19:24 20:1 
130087,1,0:3 19:11 20:1 
130099,1,0:2 19:45 20:1 
130121,1,0:3 19:19 20:1 
130127,1,0:5 19:8 20:1 
130147,1,0:14 19:74 20:1 
130171,1,0:2 19:7 20:1 
130183,1,0:3 19:2 20:1 
130199,1,0:11 19:32 20:1 
130201,1,0:13 19:30 20:1 
130211,1,0:2 19:11 20:1 
130223,1,0:5 19:108 20:1 
130241,1,0:3 19:137 20:1 
130253,1,0:2 19:107 20:1 
130259,1,0:2 19:12 20:1 
130261,1,0:7 19:16 20:1 
130267,1,0:5 19:16 20:1 
130279,1,0:3 19:26 20:1 
130303,1,0:3 19:3 20:1 
130307,1,0:2 19:33 20:1 
130337,1,0:3 19:36 20:1 
130343,1,0:5 19:12 20:1 
130349,1,0:2 19:6 20:1 
130363,1,0:3 19:21 20:1 
130367,1,0:5 19:7 20:1 
130369,1,0:11 19:18 20:1 
130379,1,0:2 19:24 20:1 
130399,1,0:3 19:32 20:1 
130409,1,0:3 19:103 20:1 
130411,1,0:2 19:17 20:1 
130423,1,0:3 19:27 20:1 
130439,1,0:11 19:9 20:1 
130447,1,0:3 19:5 20:1 
130457,1,0:3 19:37 20:1 
130469,1,0:2 19:1 20:1 
130477,1,0:6 19:8 20:1 
130483,1,0:5 19:36 20:1 
130489,1,0:22 19:2 20:1 
130513,1,0:5 19:12 20:1 
130517,1,0:2 19:19 20:1 
130523,1,0:2 19:26 20:1 
130531,1,0:10 19:7 20:1 
130547,1,0:2 19:40 20:1 
130553,1,0:3 19:20 20:1 
130579,1,0:3 19:57 20:1 
130589,1,0:2 19:82 20:1 
130619,1,0:2 19:39 20:1 
130621,1,0:2 19:11 20:1 
130631,1,0:7 19:15 20:1 
130633,1,0:10 19:24 20:1 
130639,1,0:3 19:20 20:1 
130643,1,0:2 19:29 20:1 
130649,1,0:3 19:2 20:1 
130651,1,0:3 19:13 20:1 
130657,1,0:5 19:34 20:1 
130681,1,0:7 19:2 20:1 
130687,1,0:5 19:8 20:1 
130693,1,0:2 19:8 20:1 
130699,1,0:2 19:17 20:1 
130729,1,0:29 19:19 20:1 
130769,1,0:3 19:11 20:1 
130783,1,0:6 19:31 20:1 
130787,1,0:2 19:1 20:1 
130807,1,0:3 19:16 20:1 
130811,1,0:6 19:24 20:1 
130817,1,0:3 19:6 20:1 
130829,1,0:2 19:40 20:1 
130841,1,0:6 19:10 20:1 
130843,1,0:2 19:28 20:1 
130859,1,0:2 19:107 20:1 
130873,1,0:5 19:1 20:1 
130927,1,0:5 19:3 20:1 
130957,1,0:2 19:12 20:1 
130969,1,0:13 19:8 20:1 
130973,1,0:2 19:1 20:1 
130981,1,0:6 19:52 20:1 
130987,1,0:5 19:9 20:1 
131009,1,0:6 19:13 20:1 
131011,1,0:2 19:117 20:1 
131023,1,0:6 19:35 20:1 
131041,1,0:17 19:25 20:1 
131059,1,0:2 19:43 20:1 
131063,1,0:5 19:22 20:1 
131071,1,0:3 19:13 20:1 
131101,1,0:17 19:32 20:1 
131111,1,0:13 19:42 20:1 
131113,1,0:5 19:4 20:1 
131129,1,0:3 19:91 20:1 
131143,1,0:3 19:48 20:1 
131149,1,0:10 19:34 20:1 
131171,1,0:6 19:24 20:1 
131203,1,0:3 19:23 20:1 
131213,1,0:2 19:23 20:1 
131221,1,0:2 19:13 20:1 
131231,1,0:7 19:38 20:1 
131249,1,0:3 19:15 20:1 
131251,1,0:7 19:4 20:1 
131267,1,0:2 19:56 20:1 
131293,1,0:13 19:11 20:1 
131297,1,0:3 19:2 20:1 
131303,1,0:5 19:106 20:1 
131311,1,0:3 19:41 20:1 
131317,1,0:6 19:44 20:1 
131321,1,0:3 19:65 20:1 
131357,1,0:2 19:78 20:1 
131363,1,0:2 19:74 20:1 
131371,1,0:2 19:5 20:1 
131381,1,0:2 19:4 20:1 
131413,1,0:2 19:13 20:1 
131431,1,0:6 19:27 20:1 
131437,1,0:2 19:2 20:1 
131441,1,0:3 19:25 20:1 
131447,1,0:5 19:41 20:1 
131449,1,0:14 19:13 20:1 
131477,1,0:2 19:75 20:1 
131479,1,0:12 19:34 20:1 
131489,1,0:3 19:51 20:1 
131497,1,0:5 19:44 20:1 
131501,1,0:2 19:8 20:1 
131507,1,0:2 19:14 20:1 
131519,1,0:13 19:56 20:1 
131543,1,0:5 19:16 20:1 
131561,1,0:6 19:4 20:1 
131581,1,0:6 19:26 20:1 
131591,1,0:11 19:33 20:1 
131611,1,0:2 19:29 20:1 
131617,1,0:7 19:2 20:1 
131627,1,0:2 19:107 20:1 
131639,1,0:7 19:17 20:1 
131641,1,0:7 19:28 20:1 
131671,1,0:3 19:26 20:1 
131687,1,0:5 19:9 20:1 
131701,1,0:6 19:6 20:1 
131707,1,0:3 19:12 20:1 
131711,1,0:13 19:22 20:1 
131713,1,0:5 19:9 20:1 
131731,1,0:10 19:37 20:1 
131743,1,0:3 19:52 20:1 
131749,1,0:2 19:26 20:1 
131759,1,0:11 19:30 20:1 
131771,1,0:2 19:10 20:1 
131777,1,0:3 19:21 20:1 
131779,1,0:2 19:64 20:1 
131783,1,0:10 19:9 20:1 
131797,1,0:5 19:107 20:1 
131837,1,0:2 19:77 20:1 
131839,1,0:3 19:3 20:1 
131849,1,0:3 19:32 20:1 
131861,1,0:2 19:4 20:1 
131891,1,0:6 19:68 20:1 
131893,1,0:2 19:14 20:1 
131899,1,0:2 19:187 20:1 
131909,1,0:2 19:14 20:1 
131927,1,0:5 19:13 20:1 
131933,1,0:2 19:75 20:1 
131939,1,0:2 19:179 20:1 
131941,1,0:2 19:11 20:1 
131947,1,0:2 19:2 20:1 
131959,1,0:7 19:47 20:1 
131969,1,0:3 19:72 20:1 
132001,1,0:19 19:25 20:1 
132019,1,0:3 19:10 20:1 
132047,1,0:5 19:31 20:1 
132049,1,0:26 19:7 20:1 
132059,1,0:2 19:20 20:1 
132071,1,0:14 19:23 20:1 
132103,1,0:3 19:37 20:1 
132109,1,0:2 19:23 20:1 
132113,1,0:3 19:44 20:1 
132137,1,0:3 19:5 20:1 
132151,1,0:3 19:23 20:1 
132157,1,0:2 19:111 20:1 
132169,1,0:37 19:8 20:1 
132173,1,0:2 19:2 20:1 
132199,1,0:6 19:4 20:1 
132229,1,0:2 19:24 20:1 
132233,1,0:3 19:20 20:1 
132241,1,0:11 19:1 20:1 
132247,1,0:3 19:24 20:1 
132257,1,0:3 19:32 20:1 
132263,1,0:5 19:73 20:1 
132283,1,0:2 19:9 20:1 
132287,1,0:5 19:47 20:1 
132299,1,0:2 19:38 20:1 
132313,1,0:5 19:16 20:1 
132329,1,0:3 19:34 20:1 
132331,1,0:11 19:16 20:1 
132347,1,0:2 19:47 20:1 
132361,1,0:7 19:27 20:1 
132367,1,0:3 19:35 20:1 
132371,1,0:2 19:67 20:1 
132383,1,0:5 19:135 20:1 
132403,1,0:3 19:11 20:1 
132409,1,0:11 19:61 20:1 
132421,1,0:19 19:35 20:1 
132437,1,0:2 19:4 20:1 
132439,1,0:3 19:93 20:1 
132469,1,0:6 19:63 20:1 
132491,1,0:2 19:8 20:1 
132499,1,0:2 19:25 20:1 
132511,1,0:3 19:11 20:1 
132523,1,0:3 19:41 20:1 
132527,1,0:5 19:24 20:1 
132529,1,0:13 19:17 20:1 
132533,1,0:2 19:18 20:1 
132541,1,0:23 19:13 20:1 
132547,1,0:2 19:17 20:1 
132589,1,0:6 19:71 20:1 
132607,1,0:3 19:6 20:1 
132611,1,0:2 19:7 20:1 
132619,1,0:7 19:126 20:1 
132623,1,0:5 19:11 20:1 
132631,1,0:3 19:60 20:1 
132637,1,0:2 19:1 20:1 
132647,1,0:5 19:11 20:1 
132661,1,0:6 19:22 20:1 
132667,1,0:5 19:11 20:1 
132679,1,0:6 19:112 20:1 
132689,1,0:3 19:8 20:1 
132697,1,0:7 19:28 20:1 
132701,1,0:2 19:24 20:1 
132707,1,0:2 19:8 20:1 
132709,1,0:2 19:98 20:1 
132721,1,0:22 19:37 20:1 
132739,1,0:10 19:8 20:1 
132749,1,0:10 19:99 20:1 
132751,1,0:3 19:25 20:1 
132757,1,0:6 19:2 20:1 
132761,1,0:3 19:83 20:1 
132763,1,0:11 19:16 20:1 
132817,1,0:5 19:32 20:1 
132833,1,0:3 19:2 20:1 
132851,1,0:2 19:20 20:1 
132857,1,0:3 19:141 20:1 
132859,1,0:2 19:1 20:1 
132863,1,0:5 19:12 20:1 
132887,1,0:5 19:19 20:1 
132893,1,0:2 19:18 20:1 
132911,1,0:7 19:56 20:1 
132929,1,0:3 19:3 20:1 
132947,1,0:2 19:73 20:1 
132949,1,0:2 19:27 20:1 
132953,1,0:3 19:25 20:1 
132961,1,0:7 19:34 20:1 
132967,1,0:3 19:101 20:1 
132971,1,0:6 19:22 20:1 
132989,1,0:2 19:18 20:1 
133013,1,0:2 19:11 20:1 
133033,1,0:11 19:10 20:1 
133039,1,0:6 19:11 20:1 
133051,1,0:2 19:19 20:1 
133069,1,0:2 19:28 20:1 
133073,1,0:3 19:11 20:1 
133087,1,0:5 19:8 20:1 
133097,1,0:3 19:27 20:1 
133103,1,0:5 19:19 20:1 
133109,1,0:2 19:11 20:1 
133117,1,0:2 19:14 20:1 
133121,1,0:3 19:7 20:1 
